step,crossentropy,val crossentropy,acc,val acc,precision,val precision,recall,val recall,f1,val f1
1,1.230211359003316,1.0852056764639342,0.4969429347826087,0.4729567307692308,0.4566823524841364,0.4944891528441356,0.49716809737509576,0.49033896166544694,0.3590354014565979,0.4300444619013713
2,1.0830623922140703,1.0944743981728187,0.5806159420289855,0.8031850961538461,0.5249448327914529,0.4025578728088966,0.5276998812737672,0.4985018361073274,0.44771565324154455,0.4451609081946887
