step,crossentropy,val crossentropy,acc,val acc,precision,val precision,recall,val recall,f1,val f1
1,1.2184821799181509,1.0875855959378755,0.5243432971014492,0.80078125,0.3505363054033639,0.4929655194282532,0.5006524402162303,0.5007941734332305,0.330069069845089,0.45457908052664536
2,1.1260228943133699,1.101706312252925,0.556046195652174,0.21334134615384615,0.3567728763041289,0.4852755075463882,0.49992036214773206,0.49653448164463043,0.3482303536240605,0.19176462923104948
